State,year_month,pdsi
NJ,1997-12,0.81
NJ,1998-01,1.05
NJ,1998-02,1.46
NJ,1998-03,1.64
NJ,1998-04,1.68
NJ,1998-05,2.01
NJ,1998-06,2.37
NJ,1998-07,-0.68
NJ,1998-08,-1.4
NJ,1998-09,-2.05
NJ,1998-10,-2.42
NJ,1998-11,-3.24
NJ,1998-12,-4.14
NJ,1999-01,-2.77
NJ,1999-02,-2.58
NJ,1999-03,-1.94
NJ,1999-04,-2.18
NJ,1999-05,-2.29
NJ,1999-06,-2.91
NJ,1999-07,-4.04
NJ,1999-08,-3.79
NJ,1999-09,1.52
NJ,1999-10,1.68
NJ,1999-11,-0.45
NJ,1999-12,-0.61
NJ,2000-01,-0.64
NJ,2000-02,-0.99
NJ,2000-03,-0.84
NJ,2000-04,-0.92
NJ,2000-05,-0.96
NJ,2000-06,0.22
NJ,2000-07,0.84
NJ,2000-08,1.27
NJ,2000-09,1.78
NJ,2000-10,-0.73
NJ,2000-11,-0.81
NJ,2000-12,-0.62
NJ,2001-01,-0.67
NJ,2001-02,-0.81
NJ,2001-03,0.81
NJ,2001-04,-0.8
NJ,2001-05,-1.04
NJ,2001-06,0.52
NJ,2001-07,-0.22
NJ,2001-08,-0.61
NJ,2001-09,-0.86
NJ,2001-10,-1.85
NJ,2001-11,-2.94
NJ,2001-12,-3.62
NJ,2002-01,-4.17
NJ,2002-02,-4.99
NJ,2002-03,-4.48
NJ,2002-04,-4.19
NJ,2002-05,-3.63
NJ,2002-06,-2.8
NJ,2002-07,-3.38
NJ,2002-08,-3.59
NJ,2002-09,-3.4
NJ,2002-10,1.09
NJ,2002-11,1.55
NJ,2002-12,1.8
NJ,2003-01,1.32
NJ,2003-02,1.97
NJ,2003-03,1.78
NJ,2003-04,1.31
NJ,2003-05,1.23
NJ,2003-06,3.07
NJ,2003-07,2.67
NJ,2003-08,2.48
NJ,2003-09,2.98
NJ,2003-10,3.62
NJ,2003-11,3.42
NJ,2003-12,3.87
NJ,2004-01,2.96
NJ,2004-02,2.45
NJ,2004-03,1.86
NJ,2004-04,2.15
NJ,2004-05,1.6
NJ,2004-06,1.19
NJ,2004-07,2.07
NJ,2004-08,2.15
NJ,2004-09,2.72
NJ,2004-10,2.33
NJ,2004-11,2.43
NJ,2004-12,2.19
NJ,2005-01,2.34
NJ,2005-02,-0.27
NJ,2005-03,0.12
NJ,2005-04,0.24
NJ,2005-05,-0.32
NJ,2005-06,-0.49
NJ,2005-07,-0.47
NJ,2005-08,-1.39
NJ,2005-09,-2.4
NJ,2005-10,2.88
NJ,2005-11,2.66
NJ,2005-12,2.49
NJ,2006-01,2.79
NJ,2006-02,-0.57
NJ,2006-03,-1.74
NJ,2006-04,-1.78
NJ,2006-05,-1.96
NJ,2006-06,1.61
NJ,2006-07,1.71
NJ,2006-08,1.37
NJ,2006-09,1.93
NJ,2006-10,3.14
NJ,2006-11,3.47
NJ,2006-12,2.53
NJ,2007-01,2.28
NJ,2007-02,1.61
NJ,2007-03,1.48
NJ,2007-04,3.1
NJ,2007-05,-0.89
NJ,2007-06,-0.82
NJ,2007-07,-0.82
NJ,2007-08,-0.89
NJ,2007-09,-1.85
NJ,2007-10,-1.42
NJ,2007-11,-1.79
NJ,2007-12,0.62
NJ,2008-01,0.04
NJ,2008-02,1.02
NJ,2008-03,0.0
NJ,2008-04,-0.56
NJ,2008-05,-0.22
NJ,2008-06,-0.61
NJ,2008-07,-0.85
NJ,2008-08,-1.54
NJ,2008-09,0.53
NJ,2008-10,0.36
NJ,2008-11,0.36
NJ,2008-12,1.34
NJ,2009-01,-0.15
NJ,2009-02,-1.23
NJ,2009-03,-1.85
NJ,2009-04,0.11
NJ,2009-05,0.19
NJ,2009-06,1.48
NJ,2009-07,1.71
NJ,2009-08,2.52
NJ,2009-09,2.51
NJ,2009-10,3.44
NJ,2009-11,2.55
NJ,2009-12,3.78
NJ,2010-01,3.13
NJ,2010-02,3.57
NJ,2010-03,4.74
NJ,2010-04,-0.73
NJ,2010-05,-1.02
NJ,2010-06,-1.72
NJ,2010-07,-2.08
NJ,2010-08,-2.84
NJ,2010-09,-3.07
NJ,2010-10,-2.36
NJ,2010-11,-2.73
NJ,2010-12,-2.53
NJ,2011-01,0.0
NJ,2011-02,0.02
NJ,2011-03,0.58
NJ,2011-04,1.03
NJ,2011-05,0.71
NJ,2011-06,0.4
NJ,2011-07,0.04
NJ,2011-08,3.36
NJ,2011-09,4.11
NJ,2011-10,4.22
NJ,2011-11,3.79
NJ,2011-12,3.56
NJ,2012-01,-0.27
NJ,2012-02,-1.14
NJ,2012-03,-2.25
NJ,2012-04,-2.48
NJ,2012-05,-2.35
NJ,2012-06,-1.9
NJ,2012-07,-2.08
NJ,2012-08,-2.03
NJ,2012-09,0.09
NJ,2012-10,0.74
NJ,2012-11,0.04
NJ,2012-12,0.66
NJ,2013-01,-0.15
NJ,2013-02,-0.17
NJ,2013-03,-0.5
NJ,2013-04,-0.96
NJ,2013-05,-0.95
NJ,2013-06,2.2
NJ,2013-07,2.22
NJ,2013-08,2.21
NJ,2013-09,-0.4
NJ,2013-10,-0.95
NJ,2013-11,-1.2
NJ,2013-12,0.42
NJ,2014-01,0.29
NJ,2014-02,1.18
NJ,2014-03,1.21
NJ,2014-04,1.29
NJ,2014-05,1.32
NJ,2014-06,-0.21
NJ,2014-07,0.27
NJ,2014-08,-0.04
NJ,2014-09,-0.48
NJ,2014-10,-0.5
NJ,2014-11,0.2
NJ,2014-12,0.53
NJ,2015-01,0.88
NJ,2015-02,0.45
NJ,2015-03,0.76
NJ,2015-04,-0.49
NJ,2015-05,-1.59
NJ,2015-06,1.54
NJ,2015-07,-0.17
NJ,2015-08,-0.91
NJ,2015-09,-1.17
NJ,2015-10,-1.0
NJ,2015-11,-1.6
NJ,2015-12,-1.39
NM,1992-01,4.76
NM,1992-02,4.29
NM,1992-03,4.06
NM,1992-04,3.88
NM,1992-05,5.73
NM,1992-06,6.24
NM,1992-07,6.24
NM,1992-08,5.92
NM,1992-09,4.65
NM,1992-10,3.72
NM,1992-11,3.46
NM,1992-12,3.85
NM,1993-01,4.47
NM,1993-02,4.43
NM,1993-03,4.07
NM,1993-04,3.63
NM,1993-05,3.45
NM,1993-06,3.31
NM,1993-07,2.68
NM,1993-08,3.8
NM,1993-09,-0.72
NM,1993-10,-0.76
NM,1993-11,-0.47
NM,1993-12,-0.84
NM,1994-01,-1.24
NM,1994-02,-1.35
NM,1994-03,-1.17
NM,1994-04,-1.12
NM,1994-05,0.7
NM,1994-06,-0.96
NM,1994-07,-1.69
NM,1994-08,-2.02
NM,1994-09,-2.17
NM,1994-10,0.21
NM,1994-11,1.03
NM,1994-12,1.1
NM,1995-01,1.27
NM,1995-02,-0.45
NM,1995-03,-0.55
NM,1995-04,-0.46
NM,1995-05,-0.22
NM,1995-06,-0.09
NM,1995-07,-0.86
NM,1995-08,-1.32
NM,1995-09,-0.69
NM,1995-10,-1.52
NM,1995-11,-1.97
NM,1995-12,-2.18
NM,1996-01,-2.4
NM,1996-02,-2.79
NM,1996-03,-3.23
NM,1996-04,-3.86
NM,1996-05,-4.93
NM,1996-06,0.59
NM,1996-07,0.85
NM,1996-08,1.07
NM,1996-09,1.43
NM,1996-10,1.55
NM,1996-11,1.26
NM,1996-12,0.48
NM,1997-01,0.84
NM,1997-02,1.06
NM,1997-03,0.28
NM,1997-04,1.09
NM,1997-05,1.24
NM,1997-06,1.57
NM,1997-07,1.65
NM,1997-08,1.44
NM,1997-09,1.81
NM,1997-10,1.5
NM,1997-11,1.52
NM,1997-12,2.46
NM,1998-01,1.7
NM,1998-02,1.73
NM,1998-03,2.34
NM,1998-04,2.45
NM,1998-05,-0.59
NM,1998-06,-1.22
NM,1998-07,-0.09
NM,1998-08,-0.4
NM,1998-09,-1.34
NM,1998-10,1.66
NM,1998-11,1.66
NM,1998-12,-0.31
NM,1999-01,-0.66
NM,1999-02,-1.45
NM,1999-03,-1.56
NM,1999-04,0.39
NM,1999-05,0.57
NM,1999-06,0.67
NM,1999-07,1.35
NM,1999-08,1.92
NM,1999-09,-0.15
NM,1999-10,-0.79
NM,1999-11,-1.6
NM,1999-12,-1.76
NM,2000-01,-2.32
NM,2000-02,-3.11
NM,2000-03,-2.42
NM,2000-04,-2.85
NM,2000-05,-4.04
NM,2000-06,-3.11
NM,2000-07,-3.58
NM,2000-08,-4.09
NM,2000-09,-5.1
NM,2000-10,1.69
NM,2000-11,2.45
NM,2000-12,2.15
NM,2001-01,2.68
NM,2001-02,2.55
NM,2001-03,2.7
NM,2001-04,2.49
NM,2001-05,2.59
NM,2001-06,2.38
NM,2001-07,-0.45
NM,2001-08,-0.52
NM,2001-09,-1.24
NM,2001-10,-1.97
NM,2001-11,-1.68
NM,2001-12,-1.8
NM,2002-01,-1.88
NM,2002-02,-2.0
NM,2002-03,-2.04
NM,2002-04,-2.81
NM,2002-05,-3.78
NM,2002-06,-4.31
NM,2002-07,-4.12
NM,2002-08,-4.53
NM,2002-09,-3.47
NM,2002-10,-2.74
NM,2002-11,-2.56
NM,2002-12,-1.9
NM,2003-01,-2.61
NM,2003-02,-2.03
NM,2003-03,-1.89
NM,2003-04,-2.23
NM,2003-05,-3.0
NM,2003-06,-2.88
NM,2003-07,-4.31
NM,2003-08,-4.81
NM,2003-09,-5.07
NM,2003-10,-4.87
NM,2003-11,-4.31
NM,2003-12,-4.42
NM,2004-01,-4.35
NM,2004-02,0.46
NM,2004-03,0.11
NM,2004-04,1.53
NM,2004-05,0.77
NM,2004-06,0.48
NM,2004-07,0.4
NM,2004-08,0.22
NM,2004-09,0.58
NM,2004-10,0.89
NM,2004-11,1.82
NM,2004-12,1.69
NM,2005-01,2.27
NM,2005-02,3.19
NM,2005-03,3.4
NM,2005-04,3.6
NM,2005-05,3.98
NM,2005-06,3.66
NM,2005-07,-1.04
NM,2005-08,-0.48
NM,2005-09,-0.52
NM,2005-10,-0.43
NM,2005-11,-1.09
NM,2005-12,-1.67
NM,2006-01,-2.32
NM,2006-02,-2.89
NM,2006-03,-3.17
NM,2006-04,-3.93
NM,2006-05,-4.71
NM,2006-06,-4.83
NM,2006-07,0.54
NM,2006-08,2.3
NM,2006-09,2.76
NM,2006-10,3.09
NM,2006-11,2.17
NM,2006-12,2.21
NM,2007-01,2.44
NM,2007-02,2.03
NM,2007-03,1.89
NM,2007-04,1.88
NM,2007-05,2.43
NM,2007-06,-0.03
NM,2007-07,0.0
NM,2007-08,-0.61
NM,2007-09,-0.66
NM,2007-10,-1.42
NM,2007-11,-1.7
NM,2007-12,-0.87
NM,2008-01,-0.72
NM,2008-02,-0.8
NM,2008-03,-1.2
NM,2008-04,-1.69
NM,2008-05,-1.68
NM,2008-06,-2.22
NM,2008-07,1.55
NM,2008-08,1.59
NM,2008-09,-0.34
NM,2008-10,-0.2
NM,2008-11,-0.56
NM,2008-12,-0.47
NM,2009-01,-1.08
NM,2009-02,-1.7
NM,2009-03,-2.26
NM,2009-04,-2.67
NM,2009-05,-3.06
NM,2009-06,-2.8
NM,2009-07,-2.46
NM,2009-08,-3.37
NM,2009-09,-3.02
NM,2009-10,-2.62
NM,2009-11,-2.75
NM,2009-12,0.28
NM,2010-01,1.07
NM,2010-02,1.67
NM,2010-03,1.89
NM,2010-04,2.14
NM,2010-05,1.76
NM,2010-06,1.54
NM,2010-07,2.68
NM,2010-08,-0.23
NM,2010-09,-0.66
NM,2010-10,-0.97
NM,2010-11,-1.37
NM,2010-12,-1.56
NM,2011-01,-2.02
NM,2011-02,-2.05
NM,2011-03,-2.97
NM,2011-04,-3.74
NM,2011-05,-4.36
NM,2011-06,-5.26
NM,2011-07,-5.65
NM,2011-08,-6.03
NM,2011-09,-5.61
NM,2011-10,-5.15
NM,2011-11,-4.86
NM,2011-12,-3.29
NM,2012-01,-3.47
NM,2012-02,-3.4
NM,2012-03,-3.72
NM,2012-04,-4.22
NM,2012-05,-4.35
NM,2012-06,-5.03
NM,2012-07,-5.04
NM,2012-08,-5.5
NM,2012-09,-5.4
NM,2012-10,-5.63
NM,2012-11,-5.73
NM,2012-12,-5.31
NM,2013-01,-4.89
NM,2013-02,-4.59
NM,2013-03,-4.74
NM,2013-04,-5.14
NM,2013-05,-5.72
NM,2013-06,-6.12
NM,2013-07,-4.6
NM,2013-08,-4.56
NM,2013-09,-2.3
NM,2013-10,-2.39
NM,2013-11,-1.98
NM,2013-12,-2.06
NM,2014-01,-2.62
NM,2014-02,-3.16
NM,2014-03,-3.56
NM,2014-04,-3.96
NM,2014-05,-3.89
NM,2014-06,-4.5
NM,2014-07,0.54
NM,2014-08,0.17
NM,2014-09,1.11
NM,2014-10,0.45
NM,2014-11,0.37
NM,2014-12,0.21
NM,2015-01,0.83
NM,2015-02,0.63
NM,2015-03,0.34
NM,2015-04,0.22
NM,2015-05,1.44
NM,2015-06,1.51
NM,2015-07,2.58
NM,2015-08,1.79
NM,2015-09,0.84
NM,2015-10,2.01
NM,2015-11,2.11
NM,2015-12,2.2
NV,1992-01,-2.28
NV,1992-02,-2.35
NV,1992-03,-1.88
NV,1992-04,-2.78
NV,1992-05,-3.87
NV,1992-06,-4.01
NV,1992-07,-4.09
NV,1992-08,-4.1
NV,1992-09,-4.12
NV,1992-10,0.09
NV,1992-11,-0.17
NV,1992-12,0.62
NV,1993-01,1.88
NV,1993-02,2.8
NV,1993-03,2.73
NV,1993-04,2.17
NV,1993-05,2.08
NV,1993-06,2.89
NV,1993-07,3.01
NV,1993-08,0.04
NV,1993-09,-0.4
NV,1993-10,-0.2
NV,1993-11,-0.36
NV,1993-12,-0.8
NV,1994-01,-1.51
NV,1994-02,-1.33
NV,1994-03,-1.97
NV,1994-04,-1.82
NV,1994-05,-1.9
NV,1994-06,-2.97
NV,1994-07,-3.79
NV,1994-08,-3.96
NV,1994-09,-3.73
NV,1994-10,-3.41
NV,1994-11,0.93
NV,1994-12,1.09
NV,1995-01,2.42
NV,1995-02,1.65
NV,1995-03,2.75
NV,1995-04,3.11
NV,1995-05,4.95
NV,1995-06,6.48
NV,1995-07,8.1
NV,1995-08,7.67
NV,1995-09,-0.29
NV,1995-10,-0.98
NV,1995-11,-1.87
NV,1995-12,-1.35
NV,1996-01,-0.68
NV,1996-02,-0.32
NV,1996-03,-0.22
NV,1996-04,-0.52
NV,1996-05,-0.11
NV,1996-06,-0.31
NV,1996-07,-0.49
NV,1996-08,-1.21
NV,1996-09,-1.45
NV,1996-10,0.14
NV,1996-11,0.4
NV,1996-12,1.43
NV,1997-01,2.51
NV,1997-02,-0.04
NV,1997-03,-0.81
NV,1997-04,-0.78
NV,1997-05,-1.22
NV,1997-06,0.79
NV,1997-07,0.97
NV,1997-08,0.62
NV,1997-09,1.43
NV,1997-10,-0.25
NV,1997-11,-0.41
NV,1997-12,-0.83
NV,1998-01,-0.81
NV,1998-02,1.57
NV,1998-03,2.08
NV,1998-04,2.38
NV,1998-05,4.08
NV,1998-06,5.79
NV,1998-07,8.04
NV,1998-08,7.56
NV,1998-09,8.47
NV,1998-10,8.11
NV,1998-11,-0.09
NV,1998-12,-0.59
NV,1999-01,-0.51
NV,1999-02,-0.81
NV,1999-03,-1.47
NV,1999-04,-0.57
NV,1999-05,-0.58
NV,1999-06,-0.57
NV,1999-07,-0.75
NV,1999-08,-0.78
NV,1999-09,-1.09
NV,1999-10,-1.74
NV,1999-11,-2.55
NV,1999-12,-3.1
NV,2000-01,-2.83
NV,2000-02,-1.9
NV,2000-03,-1.89
NV,2000-04,-2.25
NV,2000-05,-2.42
NV,2000-06,-3.04
NV,2000-07,-3.74
NV,2000-08,-3.11
NV,2000-09,-3.12
NV,2000-10,-1.91
NV,2000-11,-1.94
NV,2000-12,-2.47
NV,2001-01,-2.31
NV,2001-02,-2.05
NV,2001-03,-2.27
NV,2001-04,-1.78
NV,2001-05,-2.79
NV,2001-06,-3.7
NV,2001-07,-3.69
NV,2001-08,-4.03
NV,2001-09,-4.15
NV,2001-10,-4.39
NV,2001-11,-3.85
NV,2001-12,-3.13
NV,2002-01,-3.08
NV,2002-02,-3.17
NV,2002-03,-3.25
NV,2002-04,-3.21
NV,2002-05,-3.75
NV,2002-06,-4.34
NV,2002-07,-4.83
NV,2002-08,-5.22
NV,2002-09,-4.89
NV,2002-10,-4.72
NV,2002-11,-4.33
NV,2002-12,-4.15
NV,2003-01,-4.8
NV,2003-02,-4.52
NV,2003-03,-4.67
NV,2003-04,-3.47
NV,2003-05,-3.35
NV,2003-06,-4.23
NV,2003-07,-4.65
NV,2003-08,-3.83
NV,2003-09,-3.88
NV,2003-10,-4.41
NV,2003-11,-3.76
NV,2003-12,-2.78
NV,2004-01,-2.81
NV,2004-02,-1.83
NV,2004-03,-2.73
NV,2004-04,-2.73
NV,2004-05,-2.96
NV,2004-06,-3.24
NV,2004-07,-3.32
NV,2004-08,0.11
NV,2004-09,-0.15
NV,2004-10,1.61
NV,2004-11,1.97
NV,2004-12,2.15
NV,2005-01,3.25
NV,2005-02,3.68
NV,2005-03,3.72
NV,2005-04,3.93
NV,2005-05,5.05
NV,2005-06,5.71
NV,2005-07,6.35
NV,2005-08,5.77
NV,2005-09,5.02
NV,2005-10,4.56
NV,2005-11,3.71
NV,2005-12,3.93
NV,2006-01,3.85
NV,2006-02,3.34
NV,2006-03,3.84
NV,2006-04,4.19
NV,2006-05,-0.04
NV,2006-06,-0.09
NV,2006-07,-0.15
NV,2006-08,-0.9
NV,2006-09,-1.26
NV,2006-10,-1.0
NV,2006-11,-1.28
NV,2006-12,-1.53
NV,2007-01,-2.16
NV,2007-02,-2.32
NV,2007-03,-3.17
NV,2007-04,-3.43
NV,2007-05,-4.64
NV,2007-06,-5.51
NV,2007-07,-6.08
NV,2007-08,-5.85
NV,2007-09,-4.93
NV,2007-10,-4.55
NV,2007-11,-4.84
NV,2007-12,-4.09
NV,2008-01,-3.32
NV,2008-02,-2.87
NV,2008-03,-3.14
NV,2008-04,-3.35
NV,2008-05,-3.15
NV,2008-06,-3.43
NV,2008-07,-3.68
NV,2008-08,-4.07
NV,2008-09,-4.26
NV,2008-10,-4.28
NV,2008-11,-4.03
NV,2008-12,-3.57
NV,2009-01,-3.52
NV,2009-02,-3.18
NV,2009-03,-3.27
NV,2009-04,-2.81
NV,2009-05,-3.26
NV,2009-06,-2.38
NV,2009-07,-2.57
NV,2009-08,-2.75
NV,2009-09,-3.14
NV,2009-10,-2.69
NV,2009-11,-3.2
NV,2009-12,0.1
NV,2010-01,0.35
NV,2010-02,0.27
NV,2010-03,0.11
NV,2010-04,0.59
NV,2010-05,1.09
NV,2010-06,-0.26
NV,2010-07,-0.51
NV,2010-08,-0.98
NV,2010-09,-1.32
NV,2010-10,1.33
NV,2010-11,1.52
NV,2010-12,2.89
NV,2011-01,2.26
NV,2011-02,2.21
NV,2011-03,2.5
NV,2011-04,2.75
NV,2011-05,3.53
NV,2011-06,4.0
NV,2011-07,4.5
NV,2011-08,-0.21
NV,2011-09,-0.35
NV,2011-10,-0.23
NV,2011-11,-0.63
NV,2011-12,-1.43
NV,2012-01,-1.75
NV,2012-02,-2.26
NV,2012-03,-2.52
NV,2012-04,-2.86
NV,2012-05,-4.12
NV,2012-06,-5.23
NV,2012-07,-5.28
NV,2012-08,-4.66
NV,2012-09,-4.41
NV,2012-10,-4.18
NV,2012-11,-4.44
NV,2012-12,-3.35
NV,2013-01,-3.29
NV,2013-02,-3.44
NV,2013-03,-4.08
NV,2013-04,-4.41
NV,2013-05,-4.77
NV,2013-06,-5.55
NV,2013-07,-5.59
NV,2013-08,-5.36
NV,2013-09,-3.89
NV,2013-10,-3.55
NV,2013-11,-3.53
NV,2013-12,-3.58
NV,2014-01,-4.12
NV,2014-02,-4.1
NV,2014-03,-4.2
NV,2014-04,-4.29
NV,2014-05,-4.89
NV,2014-06,-5.86
NV,2014-07,-5.98
NV,2014-08,-4.55
NV,2014-09,-3.49
NV,2014-10,-3.99
NV,2014-11,-3.95
NV,2014-12,-3.51
NV,2015-01,-4.03
NV,2015-02,-4.72
NV,2015-03,-5.75
NV,2015-04,-5.97
NV,2015-05,-5.23
NV,2015-06,-6.12
NV,2015-07,-5.63
NV,2015-08,-5.53
NV,2015-09,-5.41
NV,2015-10,0.78
NV,2015-11,1.16
NV,2015-12,1.4
NY,1992-01,-2.3
NY,1992-02,-2.43
NY,1992-03,0.12
NY,1992-04,0.24
NY,1992-05,-0.01
NY,1992-06,-0.26
NY,1992-07,1.72
NY,1992-08,2.32
NY,1992-09,2.55
NY,1992-10,2.66
NY,1992-11,3.09
NY,1992-12,2.71
NY,1993-01,2.57
NY,1993-02,2.33
NY,1993-03,2.57
NY,1993-04,3.52
NY,1993-05,-0.94
NY,1993-06,-0.7
NY,1993-07,-1.39
NY,1993-08,-2.04
NY,1993-09,0.45
NY,1993-10,0.46
NY,1993-11,0.89
NY,1993-12,0.77
NY,1994-01,1.3
NY,1994-02,0.83
NY,1994-03,1.36
NY,1994-04,1.25
NY,1994-05,1.12
NY,1994-06,1.6
NY,1994-07,1.24
NY,1994-08,2.36
NY,1994-09,2.2
NY,1994-10,-0.73
NY,1994-11,-0.46
NY,1994-12,-0.69
NY,1995-01,-0.44
NY,1995-02,-0.59
NY,1995-03,-1.48
NY,1995-04,-1.72
NY,1995-05,-2.18
NY,1995-06,-3.06
NY,1995-07,-2.92
NY,1995-08,-3.76
NY,1995-09,-3.74
NY,1995-10,1.34
NY,1995-11,1.93
NY,1995-12,1.32
NY,1996-01,2.16
NY,1996-02,1.62
NY,1996-03,0.94
NY,1996-04,2.1
NY,1996-05,2.58
NY,1996-06,2.81
NY,1996-07,3.66
NY,1996-08,2.81
NY,1996-09,3.31
NY,1996-10,3.61
NY,1996-11,4.19
NY,1996-12,4.66
NY,1997-01,4.14
NY,1997-02,3.7
NY,1997-03,3.85
NY,1997-04,3.17
NY,1997-05,2.92
NY,1997-06,2.21
NY,1997-07,1.8
NY,1997-08,1.88
NY,1997-09,1.8
NY,1997-10,1.18
NY,1997-11,1.66
NY,1997-12,1.44
NY,1998-01,2.65
NY,1998-02,2.39
NY,1998-03,2.38
NY,1998-04,1.79
NY,1998-05,1.23
NY,1998-06,2.65
NY,1998-07,2.6
NY,1998-08,-0.14
NY,1998-09,-0.63
NY,1998-10,-0.91
NY,1998-11,-1.82
NY,1998-12,-2.44
NY,1999-01,-0.64
NY,1999-02,-1.32
NY,1999-03,-0.64
NY,1999-04,-1.57
NY,1999-05,-2.06
NY,1999-06,-2.79
NY,1999-07,-3.12
NY,1999-08,-3.53
NY,1999-09,1.23
NY,1999-10,1.2
NY,1999-11,0.82
NY,1999-12,0.11
NY,2000-01,0.39
NY,2000-02,0.55
NY,2000-03,0.2
NY,2000-04,1.3
NY,2000-05,2.05
NY,2000-06,2.69
NY,2000-07,3.01
NY,2000-08,3.22
NY,2000-09,3.16
NY,2000-10,-0.18
NY,2000-11,-0.35
NY,2000-12,-0.15
NY,2001-01,-0.77
NY,2001-02,-0.9
NY,2001-03,1.11
NY,2001-04,-1.4
NY,2001-05,-1.71
NY,2001-06,-1.3
NY,2001-07,-1.69
NY,2001-08,-2.2
NY,2001-09,-1.93
NY,2001-10,-2.36
NY,2001-11,-3.31
NY,2001-12,-3.44
NY,2002-01,-3.41
NY,2002-02,-3.21
NY,2002-03,0.14
NY,2002-04,0.35
NY,2002-05,1.28
NY,2002-06,2.01
NY,2002-07,-0.94
NY,2002-08,-1.77
NY,2002-09,0.03
NY,2002-10,0.41
NY,2002-11,0.74
NY,2002-12,0.86
NY,2003-01,0.63
NY,2003-02,0.54
NY,2003-03,0.4
NY,2003-04,0.06
NY,2003-05,0.64
NY,2003-06,0.85
NY,2003-07,1.27
NY,2003-08,1.67
NY,2003-09,2.45
NY,2003-10,3.46
NY,2003-11,3.53
NY,2003-12,3.82
NY,2004-01,3.14
NY,2004-02,2.16
NY,2004-03,1.45
NY,2004-04,1.5
NY,2004-05,2.0
NY,2004-06,1.5
NY,2004-07,2.68
NY,2004-08,3.84
NY,2004-09,4.36
NY,2004-10,3.72
NY,2004-11,3.3
NY,2004-12,3.5
NY,2005-01,3.76
NY,2005-02,3.12
NY,2005-03,2.62
NY,2005-04,2.98
NY,2005-05,1.93
NY,2005-06,1.36
NY,2005-07,1.13
NY,2005-08,0.95
NY,2005-09,0.61
NY,2005-10,2.5
NY,2005-11,3.0
NY,2005-12,2.49
NY,2006-01,2.95
NY,2006-02,2.32
NY,2006-03,1.38
NY,2006-04,1.06
NY,2006-05,0.92
NY,2006-06,2.55
NY,2006-07,3.0
NY,2006-08,3.18
NY,2006-09,3.48
NY,2006-10,4.74
NY,2006-11,4.16
NY,2006-12,3.71
NY,2007-01,3.99
NY,2007-02,3.5
NY,2007-03,3.54
NY,2007-04,4.25
NY,2007-05,2.92
NY,2007-06,2.06
NY,2007-07,2.32
NY,2007-08,1.22
NY,2007-09,0.59
NY,2007-10,0.68
NY,2007-11,0.95
NY,2007-12,1.72
NY,2008-01,1.16
NY,2008-02,2.71
NY,2008-03,3.67
NY,2008-04,2.58
NY,2008-05,1.85
NY,2008-06,1.85
NY,2008-07,2.62
NY,2008-08,2.84
NY,2008-09,2.53
NY,2008-10,3.21
NY,2008-11,2.7
NY,2008-12,3.54
NY,2009-01,3.04
NY,2009-02,2.19
NY,2009-03,1.82
NY,2009-04,0.93
NY,2009-05,1.26
NY,2009-06,1.92
NY,2009-07,2.92
NY,2009-08,3.52
NY,2009-09,2.89
NY,2009-10,3.4
NY,2009-11,-0.77
NY,2009-12,-0.44
NY,2010-01,-0.6
NY,2010-02,-0.43
NY,2010-03,-0.35
NY,2010-04,-1.52
NY,2010-05,-2.07
NY,2010-06,0.85
NY,2010-07,0.81
NY,2010-08,1.16
NY,2010-09,0.85
NY,2010-10,2.39
NY,2010-11,1.95
NY,2010-12,1.82
NY,2011-01,1.22
NY,2011-02,1.69
NY,2011-03,2.39
NY,2011-04,4.07
NY,2011-05,4.61
NY,2011-06,4.35
NY,2011-07,3.17
NY,2011-08,5.09
NY,2011-09,6.32
NY,2011-10,6.46
NY,2011-11,-0.36
NY,2011-12,0.14
NY,2012-01,0.41
NY,2012-02,-0.79
NY,2012-03,-1.93
NY,2012-04,-2.06
NY,2012-05,-1.98
NY,2012-06,-1.99
NY,2012-07,-2.23
NY,2012-08,-2.57
NY,2012-09,0.39
NY,2012-10,0.93
NY,2012-11,-0.96
NY,2012-12,1.12
NY,2013-01,-0.36
NY,2013-02,-0.43
NY,2013-03,-1.05
NY,2013-04,-1.11
NY,2013-05,0.15
NY,2013-06,2.04
NY,2013-07,2.21
NY,2013-08,2.26
NY,2013-09,2.1
NY,2013-10,1.89
NY,2013-11,2.24
NY,2013-12,2.24
NY,2014-01,1.91
NY,2014-02,1.94
NY,2014-03,1.79
NY,2014-04,1.71
NY,2014-05,1.86
NY,2014-06,2.33
NY,2014-07,3.07
NY,2014-08,3.01
NY,2014-09,-0.6
NY,2014-10,-0.33
NY,2014-11,-0.45
NY,2014-12,-0.24
NY,2015-01,-0.45
NY,2015-02,-0.74
NY,2015-03,-1.44
NY,2015-04,-1.5
NY,2015-05,-2.15
NY,2015-06,2.03
NY,2015-07,0.01
NY,2015-08,-0.36
NY,2015-09,0.19
NY,2015-10,0.43
NY,2015-11,-0.82
NY,2015-12,-0.56
OH,1992-01,-4.48
OH,1992-02,-4.51
OH,1992-03,-4.01
OH,1992-04,-3.78
OH,1992-05,-3.59
OH,1992-06,-3.52
OH,1992-07,2.52
OH,1992-08,2.86
OH,1992-09,3.04
OH,1992-10,2.88
OH,1992-11,3.87
OH,1992-12,3.34
OH,1993-01,3.4
OH,1993-02,3.05
OH,1993-03,2.94
OH,1993-04,2.87
OH,1993-05,-0.74
OH,1993-06,-0.32
